ACTOR DNE    Actor 	id = 0487e547-764a-403d-a69b-21b526f1a8dd	name = Albert Dieudonne                                  	dob = null    
ACTOR DNE    Actor 	id = 4ea6d795-ae3e-492d-8fd4-245892df3f81	name = Fernanda Montenegro                               	dob = null    
ACTOR DNE    Actor 	id = d8df8410-b145-4dc3-adc7-75a565e5e0bd	name = Benicias Oliveira                                 	dob = null    
ACTOR DNE    Actor 	id = 85cbc97f-0712-4268-8c3c-2f5395edb9de	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = d5d24952-f523-4faf-be79-5ed4cfd93e63	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 56862f69-584f-4b39-89a8-a58eedfd71b7	name = Ana Esmeralda                                     	dob = null    
ACTOR DNE    Actor 	id = 9a63bb05-ec14-4b03-b7c8-e765f363dccc	name = Ibrahim Hamouda                                   	dob = null    
ACTOR DNE    Actor 	id = 64cff830-d74f-456c-8209-11c35a5ed671	name = Lela Mourad                                       	dob = null    
ACTOR DNE    Actor 	id = de53e5b9-c9f1-4e20-b6d3-44ffa093fde0	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = f9fdaeab-57a2-4ee0-ba36-5dde66717e55	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 98bce6dc-1374-42ef-8069-a073afcf89d2	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = df49ade6-e53a-4f1b-a97e-845d68ca9e34	name = Lisa Croisette                                    	dob = null    
ACTOR DNE    Actor 	id = 9c600fe2-ddc6-4e03-89cc-9fec148d49b5	name = Harry s.                                          	dob = null    
ACTOR DNE    Actor 	id = 104124d7-c5cb-466c-9282-5a3cbfea9050	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 03d2bf4c-a6e1-434c-a47b-7aede94bcd01	name = Paul Dahlke                                       	dob = null    
ACTOR DNE    Actor 	id = ea179a5b-3292-4fd8-9d7c-eba7a1a956f0	name = John Goodman                                      	dob = null    
ACTOR DNE    Actor 	id = c6d3616a-78d1-4d2c-a983-503832bf7430	name = Paul Mazurky                                      	dob = null    
ACTOR DNE    Actor 	id = fb99cef2-0a7c-49c1-8134-5056340563a4	name = Ludwig Haas                                       	dob = null    
ACTOR DNE    Actor 	id = 965cfa54-f00d-4449-87d4-672a34531c71	name = Emile Drain                                       	dob = null    
ACTOR DNE    Actor 	id = 18e9c134-d10a-480f-9ad3-fa5270492070	name = Angela Salloker                                   	dob = null    
ACTOR DNE    Actor 	id = 5596e343-e1f0-4e8e-b0b2-f34e403dcf51	name = Jiang Weng                                        	dob = null    
ACTOR DNE    Actor 	id = bb0b277e-a2b2-4bfa-8d73-59739fcd1c5c	name = Ge You                                            	dob = null    
ACTOR DNE    Actor 	id = c627fcd0-433f-4825-ae70-babc3e1879e5	name = Andre Toffel                                      	dob = null    
ACTOR DNE    Actor 	id = d64c0d87-584d-4c73-8eec-9c5be78ff16a	name = Crysstyn Dante                                    	dob = null    
ACTOR DNE    Actor 	id = 8ce86b85-a8c6-430e-97f5-269e69789e0e	name = Catherine Oxenburg                                	dob = null    
ACTOR DNE    Actor 	id = e35620c9-4980-4cfd-bce4-9f224aabf626	name = Emile LeVisetti                                   	dob = null    
ACTOR DNE    Actor 	id = b1243f29-d3d5-4352-b37b-e9768014fbaa	name = Vernon Wells                                      	dob = null    
ACTOR DNE    Actor 	id = 2d85de0f-4177-475e-a410-8280156bb9ea	name = David Kriegel                                     	dob = null    
ACTOR DNE    Actor 	id = 2311efc6-829e-488d-9d8c-64fcd67626b7	name = Tarik Akan                                        	dob = null    
ACTOR DNE    Actor 	id = f0f52576-f6b9-43fb-854f-a011f7c2edf6	name = Halil Ergun                                       	dob = null    
ACTOR DNE    Actor 	id = 383e8997-f2c7-4f6b-a938-85e96acb15fa	name = Necmettin {\c}Cobanoglu                           	dob = null    
ACTOR DNE    Actor 	id = cccd0398-3105-4fd0-9dc1-11729949fc85	name = Serf Sezer                                        	dob = null    
ACTOR DNE    Actor 	id = eb5e6003-8765-4ee6-a8ef-d84a8df3ce42	name = JeanYves Thual                                    	dob = null    
ACTOR DNE    Actor 	id = d9c056ef-f39f-486f-85b1-e14c20252a89	name = Akihiro Maruyama                                  	dob = null    
ACTOR DNE    Actor 	id = 32ac3262-2ff1-4835-b0ab-71e4a8220c56	name = Kikko Matsuoka                                    	dob = null    
ACTOR DNE    Actor 	id = cb112da2-7d64-4e61-aeff-9827348a58ed	name = Isao Kimora                                       	dob = null    
ACTOR DNE    Actor 	id = 32f1b020-c203-49c1-9614-2af9cc662c24	name = Yukio Mishima                                     	dob = null    
ACTOR DNE    Actor 	id = afb0029b-96a7-4f93-baa5-b60fdac9412d	name = Gong Li                                           	dob = null    
ACTOR DNE    Actor 	id = c70fa46e-0997-4cb7-b04a-09dbec289370	name = Gong Li                                           	dob = null    
ACTOR DNE    Actor 	id = d371d694-7830-4b79-959e-eecb7bc8fbf7	name = Li BaoTian                                        	dob = null    
ACTOR DNE    Actor 	id = 7ba2d69a-dc6e-48c5-b4eb-b50bbe142dec	name = Li Wei                                            	dob = null    
ACTOR DNE    Actor 	id = ab702910-8b89-4287-9b00-3d12a44c9c22	name = Gong Li                                           	dob = null    
ACTOR DNE    Actor 	id = 32ff678c-447a-41bf-93eb-75c95f7c8c8a	name = He Cafei                                          	dob = null    
ACTOR DNE    Actor 	id = 57372405-9f50-4a9a-bb81-1140095d74a2	name = Cao Cuifen                                        	dob = null    
ACTOR DNE    Actor 	id = cc4b149f-a2ab-4595-a1e6-1954e15ff1ee	name = Jin Shuyuan                                       	dob = null    
ACTOR DNE    Actor 	id = d3a181ae-ce12-438b-acd4-db72cb333305	name = Ma Jingwu                                         	dob = null    
ACTOR DNE    Actor 	id = aaac21d3-5784-497c-9fb2-d738c89041d6	name = Kong Lin                                          	dob = null    
ACTOR DNE    Actor 	id = 76f0fb33-8cd2-4a3a-a5af-593010ffe885	name = Ding Weimin                                       	dob = null    
ACTOR DNE    Actor 	id = 8d8d08ff-ceb2-48ee-a2db-4eecb9ef3b97	name = Cui Zhihgang                                      	dob = null    
ACTOR DNE    Actor 	id = e5c289ff-5215-4b01-8b96-811f1475beae	name = Gong Li                                           	dob = null    
ACTOR DNE    Actor 	id = 00dc2489-ace3-4448-b813-463370bafd3b	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = f5cc28dc-5742-4e92-816e-e64aacf876e7	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 887cbe54-47a3-4084-9162-c78f29270376	name = Gong Li                                           	dob = null    
ACTOR DNE    Actor 	id = 9e8669e2-88db-4d67-bf9c-249ae3456343	name = Ge You                                            	dob = null    
ACTOR DNE    Actor 	id = f7708acd-886a-4490-9d00-ad987207f384	name = N. Ben                                            	dob = null    
ACTOR DNE    Actor 	id = 0ecae8d3-bb3e-452a-8c7b-11d357ec8712	name = Guo Tao                                           	dob = null    
ACTOR DNE    Actor 	id = 68a7beb5-fb46-4599-aad9-5ee1f6c18157	name = J. Wu                                             	dob = null    
ACTOR DNE    Actor 	id = a0e0ffcd-d411-4bfa-b13b-cd2fb9c45662	name = Kaori Momoi                                       	dob = null    
ACTOR DNE    Actor 	id = 4966dbae-95d5-4b27-bdc3-e994f36a5ac6	name = Takeshi Kaga                                      	dob = null    
ACTOR DNE    Actor 	id = 353ec1a9-ff8f-422c-a48b-5a11f8cf035e	name = Mitsunori Isaki                                   	dob = null    
ACTOR DNE    Actor 	id = 42e54118-4d9e-4ae8-a4f4-76a937062c6e	name = Hiromi Iwasaki                                    	dob = null    
ACTOR DNE    Actor 	id = 98d6110e-5689-48b7-a30c-edf48ad7558e	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = e1d6f05b-fe44-4b26-9a9e-54236defd008	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 4b940433-c2b4-4c69-914b-532cc49503f2	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 46a4a976-c988-4f4f-80a3-8cb41bcfb2cb	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 9fe00f70-ec80-4fe9-907a-cb303f10e31a	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 5e51944e-4743-4424-8b37-9c5f5b745659	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = f2212a08-302e-4eb7-8cea-26e88685cd73	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = b75e929c-11ef-4b13-9d91-37fe68d5aefd	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 339c0d47-9925-416d-9904-312615381c94	name = Chisu Ryu                                         	dob = null    
ACTOR DNE    Actor 	id = c472d9e6-6196-4649-8ccb-778005bd5e86	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = d9929ab7-d712-4dd1-8fec-7c42df911f37	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 4b9340fe-64f8-46c7-b12d-b3add7fa9a66	name = Setsuko Hara                                      	dob = null    
ACTOR DNE    Actor 	id = 1c9d4298-7836-4ace-bb71-5e1871121d57	name = Chisu Ryu                                         	dob = null    
ACTOR DNE    Actor 	id = 16108d08-c0f8-47cc-8977-b25915b49d79	name = Chika Awashima                                    	dob = null    
ACTOR DNE    Actor 	id = 1e24b8f7-34b7-4a08-a23c-8e40d7f0c7f8	name = Chisu Ryu                                         	dob = null    
ACTOR DNE    Actor 	id = f52073f1-dcae-47a1-8e04-8defa8b0f7f5	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 96d8d32e-f5b5-4bec-b0c7-cf848c5bea45	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 1d6bbc51-bdbb-4390-827b-1850e3ad1ab2	name = Tracy Lords                                       	dob = null    
ACTOR DNE    Actor 	id = 0991609b-6a33-45f8-aa8c-88224e221f36	name = Jeff Fahey                                        	dob = null    
ACTOR DNE    Actor 	id = 6fe6fc40-e530-48dd-b5f8-a56204962cf7	name = Brian Bloom                                       	dob = null    
ACTOR DNE    Actor 	id = 43558a13-f875-4e87-ba5d-ccbecfa9f323	name = Maria Diaz                                        	dob = null    
ACTOR DNE    Actor 	id = fb7160ef-563f-499a-8e56-0113657460b8	name = Leopold Kozlowski                                 	dob = null    
ACTOR DNE    Actor 	id = 328ddfd0-7026-402e-8ca6-3951af248e78	name = Leopold Kozlowski                                 	dob = null    
ACTOR DNE    Actor 	id = e4bce441-b2b6-47d5-9591-b5ebf7b86b32	name = Itzak Perlman                                     	dob = null    
ACTOR DNE    Actor 	id = 11c05cd9-16bd-418d-a45e-d0f96b1fc497	name = Kelly Lynch                                       	dob = null    
ACTOR DNE    Actor 	id = a931c3f0-f071-4c01-a0a3-a242b5c033e8	name = Carrie Otis                                       	dob = null    
ACTOR DNE    Actor 	id = 33bad660-fe45-4f20-934e-8df5546dfaed	name = Emmanuelle Beart                                  	dob = null    
ACTOR DNE    Actor 	id = 26969a3e-5296-490e-88b3-7567b63fa0fc	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 507f68c5-87d6-4e81-bafa-fc2fe9fe8d4f	name = JeanMarie Amato                                   	dob = null    
ACTOR DNE    Actor 	id = 432d9064-a93f-4f18-8558-ef11b8d7e165	name = Pierre Richard                                    	dob = null    
ACTOR DNE    Actor 	id = 49f2d398-11f5-4c70-8aef-d0d079cd959f	name = Mireille Darc                                     	dob = null    
ACTOR DNE    Actor 	id = 8511f801-c11c-42c4-a43d-80e3024fd6a2	name = Philippe LeroyBeaulieu                            	dob = null    
ACTOR DNE    Actor 	id = 5b3b2407-3219-40c4-87d6-17775f26938f	name = Julien Ciamaca                                    	dob = null    
ACTOR DNE    Actor 	id = 514d2277-4bd9-467b-8f67-e1cac190c416	name = Julien Ciamaca                                    	dob = null    
ACTOR DNE    Actor 	id = adab12d5-dfa2-4a62-bd33-069d8af746ca	name = Chocho Miyako                                     	dob = null    
ACTOR DNE    Actor 	id = 6d947c73-348d-4725-a476-9ba1c502378b	name = Chieko Baishu                                     	dob = null    
ACTOR DNE    Actor 	id = 006f05a0-93e5-405a-a5a6-8c2891ff7af9	name = Rumi Sakakibara                                   	dob = null    
ACTOR DNE    Actor 	id = 19818700-93c7-4fba-bfe9-a954b0eb344c	name = Junko Ikeuchi                                     	dob = null    
ACTOR DNE    Actor 	id = df71a50b-8336-42cb-b6d2-e573ac9638ca	name = Chieko Baishu                                     	dob = null    
ACTOR DNE    Actor 	id = ee6c94d9-042d-42b0-a212-3fb43ca7bd2c	name = Keiko Takeshita                                   	dob = null    
ACTOR DNE    Actor 	id = 72c934fd-14f2-45c1-8775-eeb73b1c4bf4	name = Akira Emoto                                       	dob = null    
ACTOR DNE    Actor 	id = af905e93-608b-4097-895c-d8bc6bea9cf3	name = Keiko Awaji                                       	dob = null    
ACTOR DNE    Actor 	id = 831f64e3-0a9a-40fa-b868-d05a7afd2956	name = Kimiko Goto                                       	dob = null    
ACTOR DNE    Actor 	id = acd932c1-68c0-435d-aeef-e8a38b3d173e	name = Chieko Baisho                                     	dob = null    
ACTOR DNE    Actor 	id = 7b937478-e935-4e6c-a9ab-50289d6891a8	name = Hidetaka Yoshioka                                 	dob = null    
ACTOR DNE    Actor 	id = b4bdcce2-da28-4617-bc9a-7d79cb86f71a	name = Toshiyuki Takaba                                  	dob = null    
ACTOR DNE    Actor 	id = 16d5c249-5be1-4652-82c4-7014ebbbc226	name = Keiko Takeshita                                   	dob = null    
ACTOR DNE    Actor 	id = c3594cc4-78e0-42b8-9c49-1c424f55a34b	name = Kunie Tanaka                                      	dob = null    
ACTOR DNE    Actor 	id = 40e823f9-b4b9-4b47-a576-5e9401407cb5	name = Si Han                                            	dob = null    
ACTOR DNE    Actor 	id = 0c2918fa-1267-444a-a292-35924746ab89	name = Hu Jun                                            	dob = null    
ACTOR DNE    Actor 	id = 43a3f4ba-4010-463c-9f01-c6121565bea6	name = Pu Cun Yin                                        	dob = null    
